2025-10-11T08:16:23Z,6.299999999999912,7470444544,6438912,53.65789020987655,1166.0250726666668
2025-10-11T08:16:28Z,8.84166666666681,7421808640,6438912,55.97543859649122,1186.65481877193
2025-10-11T08:16:33Z,8.84166666666681,7421808640,6438912,55.97543859649122,1207.324117017544
2025-10-11T08:16:38Z,8.84166666666681,7421808640,6438912,55.97543859649122,1227.993415263158
2025-10-11T08:16:43Z,7.916666666666671,7373529088,6438912,55.58245614035087,1240.6421052631579
2025-10-11T08:16:48Z,7.916666666666671,7373529088,6438912,55.58245614035087,1240.6421052631579
2025-10-11T08:16:53Z,7.916666666666671,7373529088,6438912,55.58245614035087,1240.6421052631579
2025-10-11T08:16:58Z,13.258333333333255,7688564736,6438912,54.83157894736841,1240.7894736842104
2025-10-11T08:17:03Z,13.258333333333255,7688564736,6438912,54.83157894736841,1240.7894736842104
2025-10-11T08:17:08Z,13.258333333333255,7688564736,6438912,54.83157894736841,1240.7894736842104
2025-10-11T08:17:13Z,8.454166666666694,7611645952,6438912,54.83157894736841,1240.7789473684209
2025-10-11T08:17:18Z,8.454166666666694,7611645952,6438912,54.83157894736841,1240.7789473684209
2025-10-11T08:17:23Z,8.454166666666694,7611645952,6438912,54.83157894736841,1240.7789473684209
2025-10-11T08:17:28Z,6.049999999999983,7617736704,6438912,53.83508771929824,1240.9017543859648
2025-10-11T08:17:33Z,6.049999999999983,7617736704,6438912,53.83508771929824,1240.9017543859648
2025-10-11T08:17:38Z,6.049999999999983,7617736704,6438912,53.83508771929824,1240.9017543859648
2025-10-11T08:17:43Z,8.787500000000009,7628685312,6438912,53.83508771929824,1241.1087719298243
2025-10-11T08:17:48Z,8.787500000000009,7628685312,6438912,53.83508771929824,1241.1087719298243
2025-10-11T08:17:53Z,8.787500000000009,7628685312,6438912,53.83508771929824,1241.1087719298243
2025-10-11T08:17:58Z,5.374999999999986,7595184128,6438912,53.83508771929824,1241.178947368421
2025-10-11T08:18:03Z,5.374999999999986,7595184128,6438912,53.83508771929824,1241.178947368421
2025-10-11T08:18:08Z,5.374999999999986,7595184128,6438912,53.83508771929824,1241.178947368421
2025-10-11T08:18:13Z,4.86249999999994,7565529088,6438912,53.83508771929824,1241.3263157894735
2025-10-11T08:18:18Z,4.86249999999994,7565529088,6438912,53.83508771929824,1241.3263157894735
2025-10-11T08:18:23Z,4.86249999999994,7565529088,6438912,53.83508771929824,1241.3263157894735
2025-10-11T08:18:28Z,4.474999999999909,7567233024,6438912,52.3859649122807,1241.3298245614035
2025-10-11T08:18:33Z,4.474999999999909,7567233024,6438912,52.3859649122807,1241.3298245614035
2025-10-11T08:18:38Z,4.474999999999909,7567233024,6438912,52.3859649122807,1241.3298245614035
2025-10-11T08:18:43Z,8.966666666666796,8355377152,6438912,52.3859649122807,1241.3157894736842
2025-10-11T08:18:48Z,8.966666666666796,8355377152,6438912,52.3859649122807,1241.3157894736842
2025-10-11T08:18:53Z,8.966666666666796,8355377152,6438912,52.3859649122807,1241.3157894736842
2025-10-11T08:18:58Z,25.29999999999997,8749355008,6438912,52.3859649122807,1241.3999999999999
2025-10-11T08:19:03Z,25.29999999999997,8749355008,6438912,52.3859649122807,1241.3999999999999
2025-10-11T08:19:08Z,25.29999999999997,8749355008,6438912,52.3859649122807,1241.3999999999999
2025-10-11T08:19:13Z,14.6041666666668,9334235136,6438912,52.3859649122807,1241.5403508771929
2025-10-11T08:19:18Z,14.6041666666668,9334235136,6438912,52.3859649122807,1241.5403508771929
2025-10-11T08:19:23Z,14.6041666666668,9334235136,6438912,52.3859649122807,1241.5403508771929
2025-10-11T08:19:28Z,12.624999999999929,9144705024,6438912,52.3859649122807,1241.5122807017542
2025-10-11T08:19:33Z,12.624999999999929,9144705024,6438912,52.3859649122807,1241.5122807017542
2025-10-11T08:19:38Z,12.624999999999929,9144705024,6438912,52.3859649122807,1241.5122807017542
2025-10-11T08:19:43Z,10.912499999999923,8614948864,6438912,52.3859649122807,1241.635087719298
2025-10-11T08:19:48Z,10.912499999999923,8614948864,6438912,52.3859649122807,1241.635087719298
2025-10-11T08:19:53Z,10.912499999999923,8614948864,6438912,52.3859649122807,1241.635087719298
2025-10-11T08:19:58Z,9.237500000000125,8450682880,6438912,52.3859649122807,1241.740350877193
2025-10-11T08:20:03Z,9.237500000000125,8450682880,6438912,52.3859649122807,1241.740350877193
2025-10-11T08:20:08Z,9.237500000000125,8450682880,6438912,52.3859649122807,1241.740350877193
2025-10-11T08:20:13Z,6.995833333333266,8410886144,6438912,53.13684210526315,1241.6877192982454
2025-10-11T08:20:18Z,6.995833333333266,8410886144,6438912,53.13684210526315,1241.6877192982454
2025-10-11T08:20:23Z,6.995833333333266,8410886144,6438912,53.13684210526315,1241.6877192982454
2025-10-11T08:20:28Z,6.395833333333243,8472227840,6438912,52.63157894736842,1241.8421052631577
2025-10-11T08:20:33Z,6.395833333333243,8472227840,6438912,52.63157894736842,1241.8421052631577
2025-10-11T08:20:38Z,6.395833333333243,8472227840,6438912,52.63157894736842,1241.8421052631577
2025-10-11T08:20:43Z,7.220833333333445,8438476800,6438912,52.3859649122807,1241.775438596491
2025-10-11T08:20:48Z,7.220833333333445,8438476800,6438912,52.3859649122807,1241.775438596491
2025-10-11T08:20:53Z,7.220833333333445,8438476800,6438912,52.3859649122807,1241.775438596491
2025-10-11T08:20:58Z,7.224999999999866,8441659392,6438912,52.3859649122807,1241.8210526315788
2025-10-11T08:21:03Z,7.224999999999866,8441659392,6438912,52.3859649122807,1241.8210526315788
2025-10-11T08:21:08Z,7.224999999999866,8441659392,6438912,52.3859649122807,1241.8210526315788
2025-10-11T08:21:13Z,9.85833333333332,8410800128,6438912,51.79649122807017,1242.0666666666666
2025-10-11T08:21:18Z,9.85833333333332,8410800128,6438912,51.79649122807017,1242.0666666666666
2025-10-11T08:21:23Z,9.85833333333332,8410800128,6438912,51.79649122807017,1242.0666666666666
2025-10-11T08:21:28Z,12.78333333333346,8952147968,6438912,51.79649122807017,1242.0245614035086
2025-10-11T08:21:33Z,12.78333333333346,8952147968,6438912,51.79649122807017,1242.0245614035086
2025-10-11T08:21:38Z,12.78333333333346,8952147968,6438912,51.79649122807017,1242.0245614035086
2025-10-11T08:21:43Z,11.662499999999866,9120919552,6438912,51.79649122807017,1242.1859649122805
2025-10-11T08:21:48Z,11.662499999999866,9120919552,6438912,51.79649122807017,1242.1859649122805
2025-10-11T08:21:53Z,11.662499999999866,9120919552,6438912,51.79649122807017,1242.1859649122805
2025-10-11T08:21:58Z,7.241666666666802,8660799488,6438912,51.79649122807017,1242.4280701754385
2025-10-11T08:22:03Z,7.241666666666802,8660799488,6438912,51.79649122807017,1242.4280701754385
2025-10-11T08:22:08Z,7.241666666666802,8660799488,6438912,51.79649122807017,1242.4280701754385
2025-10-11T08:22:13Z,7.791666666666643,8672980992,6438912,52.10175438596491,1242.417543859649
2025-10-11T08:22:18Z,7.791666666666643,8672980992,6438912,52.10175438596491,1242.417543859649
2025-10-11T08:22:23Z,7.791666666666643,8672980992,6438912,52.10175438596491,1242.417543859649
2025-10-11T08:22:28Z,5.129166666666592,8664633344,6438912,52.10175438596491,1242.4491228070174
2025-10-11T08:22:33Z,5.129166666666592,8664633344,6438912,52.10175438596491,1242.4491228070174
2025-10-11T08:22:38Z,5.129166666666592,8664633344,6438912,52.10175438596491,1242.4491228070174
2025-10-11T08:22:43Z,4.879166666666734,8605265920,6438912,52.10175438596491,1242.5403508771929
2025-10-11T08:22:48Z,4.879166666666734,8605265920,6438912,52.10175438596491,1242.5403508771929
2025-10-11T08:22:53Z,4.879166666666734,8605265920,6438912,52.10175438596491,1242.5403508771929
2025-10-11T08:22:58Z,6.2875000000000085,8594333696,6438912,52.10175438596491,1242.5438596491226
2025-10-11T08:23:03Z,6.2875000000000085,8594333696,6438912,52.10175438596491,1242.5438596491226
2025-10-11T08:23:08Z,6.2875000000000085,8594333696,6438912,52.10175438596491,1242.5438596491226
2025-10-11T08:23:13Z,6.5083333333332405,8609251328,6438912,52.10175438596491,1242.7684210526315
2025-10-11T08:23:18Z,6.5083333333332405,8609251328,6438912,52.10175438596491,1242.7684210526315
2025-10-11T08:23:23Z,6.5083333333332405,8609251328,6438912,52.10175438596491,1242.7684210526315
2025-10-11T08:23:28Z,15.800000000000168,8970256384,6438912,52.10175438596491,1242.8280701754384
2025-10-11T08:23:33Z,15.800000000000168,8970256384,6438912,52.10175438596491,1242.8280701754384
2025-10-11T08:23:38Z,15.800000000000168,8970256384,6438912,52.10175438596491,1242.8280701754384
